timestamp,average,minimum,maximum
2023-09-09T01:34:00.000Z,2.305,2.18,2.38
2023-09-09T01:39:00.000Z,2.345,2.16,2.48
2023-09-09T01:44:00.000Z,2.306,2.19,2.45
2023-09-08T23:49:00.000Z,2.324,2.27,2.4
2023-09-08T23:54:00.000Z,2.338,2.18,2.5
2023-09-08T23:59:00.000Z,2.404,2.16,3.18
2023-09-09T00:04:00.000Z,2.352,2.26,2.47
2023-09-09T00:09:00.000Z,2.332,2.22,2.48
2023-09-09T00:14:00.000Z,2.316,2.21,2.4
2023-09-09T00:19:00.000Z,2.336,2.05,2.51
2023-09-09T00:24:00.000Z,2.301,2.21,2.43
2023-09-09T00:29:00.000Z,2.318,2.13,2.43
2023-09-09T00:34:00.000Z,2.38,2.2,2.58
2023-09-09T00:39:00.000Z,2.335,2.17,2.48
2023-09-09T00:44:00.000Z,2.312,2.24,2.43
2023-09-08T22:48:00.000Z,1.757,1.63,1.86
2023-09-08T22:53:00.000Z,1.977,1.64,2.32
2023-09-08T22:58:00.000Z,2.148,2,2.3
2023-09-08T23:03:00.000Z,2.105,1.97,2.29
2023-09-08T23:08:00.000Z,2.101,1.91,2.31
2023-09-08T23:13:00.000Z,2.049,1.83,2.23
2023-09-08T23:18:00.000Z,2.138,1.95,2.29
2023-09-08T23:23:00.000Z,2.012,1.61,2.28
2023-09-08T23:28:00.000Z,1.72,1.61,1.84
2023-09-08T23:34:00.000Z,1.721,1.59,1.86
2023-09-08T23:39:00.000Z,2.224,1.69,2.45
2023-09-08T23:44:00.000Z,2.296,2.22,2.47
2023-09-08T21:48:00.000Z,1.836,1.67,1.95
2023-09-08T21:53:00.000Z,1.88,1.75,2.11
2023-09-08T21:58:00.000Z,1.873,1.7,2.26
2023-09-08T22:03:00.000Z,1.747,1.62,1.93
2023-09-08T22:08:00.000Z,1.751,1.61,1.84
2023-09-08T22:13:00.000Z,1.713,1.62,1.8
2023-09-08T22:18:00.000Z,1.701,1.59,1.85
2023-09-08T22:23:00.000Z,1.718,1.58,1.79
2023-09-08T22:28:00.000Z,1.69,1.58,1.78
2023-09-08T22:33:00.000Z,1.696,1.62,1.79
2023-09-08T22:38:00.000Z,1.699,1.6,1.78
2023-09-08T22:43:00.000Z,1.766,1.57,2.03
2023-09-08T20:48:00.000Z,1.925,1.79,2.12
2023-09-08T20:53:00.000Z,1.781,1.63,2.07
2023-09-08T20:58:00.000Z,1.747,1.61,1.92
2023-09-08T21:03:00.000Z,1.715,1.6,1.88
2023-09-08T21:08:00.000Z,2.152,1.62,5.41
2023-09-08T21:13:00.000Z,1.735,1.67,1.81
2023-09-08T21:18:00.000Z,1.715,1.58,1.88
2023-09-08T21:23:00.000Z,1.74,1.64,1.83
2023-09-08T21:28:00.000Z,1.758,1.59,2.04
2023-09-08T21:33:00.000Z,1.852,1.65,2.05
2023-09-08T21:38:00.000Z,2.038,1.64,4.1
2023-09-08T21:43:00.000Z,1.79,1.66,2
2023-09-08T19:48:00.000Z,1.957,1.82,2.09
2023-09-08T19:53:00.000Z,2.06,1.82,2.3
2023-09-08T19:58:00.000Z,1.93,1.82,2.05
2023-09-08T20:03:00.000Z,1.961,1.83,2.09
2023-09-08T20:08:00.000Z,1.951,1.73,2.13
2023-09-08T20:13:00.000Z,1.974,1.86,2.12
2023-09-08T20:18:00.000Z,1.971,1.84,2.11
2023-09-08T20:23:00.000Z,1.948,1.77,2.08
2023-09-08T20:28:00.000Z,2.027,1.89,2.14
2023-09-08T20:33:00.000Z,2.014,1.81,2.24
2023-09-08T20:38:00.000Z,1.92,1.77,2
2023-09-08T20:43:00.000Z,1.962,1.84,2.07
2023-09-08T18:48:00.000Z,2.002,1.75,2.22
2023-09-08T18:53:00.000Z,1.933,1.8,2.03
2023-09-08T18:58:00.000Z,1.967,1.81,2.13
2023-09-08T19:03:00.000Z,1.949,1.82,2.1
2023-09-08T19:08:00.000Z,1.956,1.79,2.17
2023-09-08T19:13:00.000Z,2.033,1.82,2.24
2023-09-08T19:18:00.000Z,1.947,1.83,2.06
2023-09-08T19:23:00.000Z,2.037,1.84,2.31
2023-09-08T19:28:00.000Z,2.003,1.8,2.16
2023-09-08T19:33:00.000Z,1.994,1.85,2.24
2023-09-08T19:38:00.000Z,1.976,1.84,2.14
2023-09-08T19:43:00.000Z,1.987,1.86,2.14
2023-09-08T17:48:00.000Z,1.95,1.83,2.1
2023-09-08T17:53:00.000Z,1.965,1.83,2.16
2023-09-08T17:58:00.000Z,1.957,1.83,2.13
2023-09-08T18:03:00.000Z,1.969,1.84,2.12
2023-09-08T18:08:00.000Z,1.995,1.82,2.19
2023-09-08T18:13:00.000Z,2.485,1.89,3.04
2023-09-08T18:18:00.000Z,2.019,1.77,2.79
2023-09-08T18:23:00.000Z,1.937,1.83,2.08
2023-09-08T18:28:00.000Z,1.976,1.87,2.13
2023-09-08T18:33:00.000Z,1.953,1.81,2.06
2023-09-08T18:38:00.000Z,1.886,1.79,2
2023-09-08T18:43:00.000Z,1.973,1.87,2.16
2023-09-08T16:48:00.000Z,2.058,1.9,2.16
2023-09-08T16:53:00.000Z,2.093,1.95,2.28
2023-09-08T16:58:00.000Z,2.071,1.85,2.39
2023-09-08T17:03:00.000Z,2.01,1.89,2.3
2023-09-08T17:08:00.000Z,1.955,1.82,2.03
2023-09-08T17:13:00.000Z,2.012,1.88,2.16
2023-09-08T17:18:00.000Z,1.986,1.87,2.12
2023-09-08T17:23:00.000Z,2.009,1.84,2.2
2023-09-08T17:28:00.000Z,1.997,1.88,2.14
2023-09-08T17:33:00.000Z,1.974,1.88,2.06
2023-09-08T17:38:00.000Z,2.03,1.81,2.14
2023-09-08T17:43:00.000Z,1.995,1.91,2.13
2023-09-08T15:48:00.000Z,1.956,1.82,2.16
2023-09-08T15:53:00.000Z,1.981,1.81,2.14
2023-09-08T15:58:00.000Z,2.051,1.88,2.22
2023-09-08T16:03:00.000Z,2.11,2,2.23
2023-09-08T16:08:00.000Z,2.016,1.88,2.12
2023-09-08T16:13:00.000Z,1.96,1.86,2.03
2023-09-08T16:18:00.000Z,1.967,1.83,2.04
2023-09-08T16:23:00.000Z,1.982,1.89,2.11
2023-09-08T16:28:00.000Z,2.057,1.95,2.14
2023-09-08T16:33:00.000Z,1.995,1.87,2.12
2023-09-08T16:38:00.000Z,2.051,1.85,2.21
2023-09-08T16:43:00.000Z,2.01,1.95,2.1
2023-09-08T14:48:00.000Z,1.978,1.88,2.08
2023-09-08T14:53:00.000Z,2.025,1.95,2.1
2023-09-08T14:58:00.000Z,2.046,1.89,2.15
2023-09-08T15:03:00.000Z,2.112,2.02,2.19
2023-09-08T15:08:00.000Z,10.925,1.95,63.06
2023-09-08T15:13:00.000Z,2.016,1.92,2.11
2023-09-08T15:18:00.000Z,1.982,1.89,2.13
2023-09-08T15:23:00.000Z,2.029,1.91,2.14
2023-09-08T15:28:00.000Z,2.013,1.9,2.13
2023-09-08T15:33:00.000Z,2.066,1.91,2.79
2023-09-08T15:38:00.000Z,2.006,1.84,2.12
2023-09-08T15:43:00.000Z,2.025,1.86,2.15
2023-09-08T13:48:00.000Z,1.693,1.54,1.75
2023-09-08T13:53:00.000Z,1.723,1.58,1.83
2023-09-08T13:58:00.000Z,11.094,1.58,94.26
2023-09-08T14:03:00.000Z,6.772,1.59,45.38
2023-09-08T14:08:00.000Z,2.159,2.01,2.43
2023-09-08T14:13:00.000Z,2.042,1.94,2.18
2023-09-08T14:18:00.000Z,2.059,1.93,2.16
2023-09-08T14:23:00.000Z,1.981,1.86,2.07
2023-09-08T14:28:00.000Z,1.982,1.89,2.08
2023-09-08T14:33:00.000Z,2.072,1.94,2.18
2023-09-08T14:38:00.000Z,1.999,1.85,2.08
2023-09-08T14:43:00.000Z,1.985,1.91,2.08
2023-09-08T12:48:00.000Z,1.723,1.65,1.79
2023-09-08T12:53:00.000Z,1.689,1.61,1.86
2023-09-08T12:58:00.000Z,1.676,1.57,1.76
2023-09-08T13:03:00.000Z,1.698,1.6,1.81
2023-09-08T13:08:00.000Z,1.681,1.6,1.77
2023-09-08T13:13:00.000Z,1.703,1.55,1.8
2023-09-08T13:18:00.000Z,1.678,1.59,1.75
2023-09-08T13:23:00.000Z,1.693,1.53,1.93
2023-09-08T13:28:00.000Z,1.659,1.6,1.73
2023-09-08T13:33:00.000Z,1.727,1.63,1.86
2023-09-08T13:38:00.000Z,1.722,1.6,1.84
2023-09-08T13:43:00.000Z,1.668,1.52,1.89
2023-09-08T11:48:00.000Z,10.816,1.84,86.91
2023-09-08T11:53:00.000Z,1.893,1.74,2.24
2023-09-08T11:58:00.000Z,1.751,1.6,1.87
2023-09-08T12:03:00.000Z,1.708,1.61,1.85
2023-09-08T12:08:00.000Z,1.711,1.57,1.85
2023-09-08T12:13:00.000Z,1.686,1.52,1.8
2023-09-08T12:18:00.000Z,1.692,1.59,1.79
2023-09-08T12:23:00.000Z,1.671,1.54,1.8
2023-09-08T12:28:00.000Z,1.701,1.58,1.82
2023-09-08T12:33:00.000Z,1.681,1.57,1.81
2023-09-08T12:38:00.000Z,1.749,1.62,1.84
2023-09-08T12:43:00.000Z,1.748,1.63,1.87
2023-09-08T10:48:00.000Z,1.967,1.82,2.07
2023-09-08T10:53:00.000Z,1.962,1.87,2.05
2023-09-08T10:58:00.000Z,1.971,1.85,2.1
2023-09-08T11:03:00.000Z,2.11,1.98,2.23
2023-09-08T11:08:00.000Z,2.025,1.95,2.13
2023-09-08T11:13:00.000Z,2.258,1.91,2.68
2023-09-08T11:18:00.000Z,2.319,1.87,3.98
2023-09-08T11:23:00.000Z,2.431,2.17,3
2023-09-08T11:28:00.000Z,28.468,2.11,74.59
2023-09-08T11:33:00.000Z,14.674,2.16,97.49
2023-09-08T11:38:00.000Z,26.861,2.34,96.91
2023-09-08T11:43:00.000Z,29.192,2.33,73.31
2023-09-08T09:48:00.000Z,1.968,1.86,2.05
2023-09-08T09:53:00.000Z,1.939,1.84,2.02
2023-09-08T09:58:00.000Z,1.967,1.84,2.05
2023-09-08T10:03:00.000Z,1.919,1.82,2
2023-09-08T10:08:00.000Z,1.944,1.84,2.07
2023-09-08T10:13:00.000Z,1.951,1.82,2.05
2023-09-08T10:18:00.000Z,1.978,1.87,2.16
2023-09-08T10:23:00.000Z,1.988,1.86,2.09
2023-09-08T10:28:00.000Z,1.952,1.86,2.02
2023-09-08T10:33:00.000Z,1.965,1.84,2.07
2023-09-08T10:38:00.000Z,1.947,1.85,2.02
2023-09-08T10:43:00.000Z,1.904,1.78,2.04
2023-09-08T08:48:00.000Z,2.324,1.84,4
2023-09-08T08:53:00.000Z,2.155,2.03,2.4
2023-09-08T08:58:00.000Z,2.273,2.01,2.8
2023-09-08T09:03:00.000Z,3.026,2.21,6.31
2023-09-08T09:08:00.000Z,2.817,1.82,7.88
2023-09-08T09:13:00.000Z,1.894,1.79,2.01
2023-09-08T09:18:00.000Z,1.925,1.77,2.05
2023-09-08T09:23:00.000Z,1.912,1.79,2.09
2023-09-08T09:28:00.000Z,2.122,1.79,3.46
2023-09-08T09:33:00.000Z,1.942,1.82,2.12
2023-09-08T09:38:00.000Z,1.924,1.86,2.02
2023-09-08T09:43:00.000Z,1.919,1.82,2.01
2023-09-08T07:48:00.000Z,1.654,1.55,1.77
2023-09-08T07:53:00.000Z,1.74,1.61,1.84
2023-09-08T07:58:00.000Z,1.638,1.54,1.72
2023-09-08T08:03:00.000Z,1.684,1.58,1.83
2023-09-08T08:08:00.000Z,1.686,1.61,1.84
2023-09-08T08:13:00.000Z,2.013,1.62,3.22
2023-09-08T08:18:00.000Z,15.699,1.55,70.85
2023-09-08T08:23:00.000Z,1.975,1.9,2.04
2023-09-08T08:28:00.000Z,2.012,1.91,2.14
2023-09-08T08:33:00.000Z,2.241,1.9,3.4
2023-09-08T08:38:00.000Z,1.972,1.87,2.16
2023-09-08T08:43:00.000Z,1.927,1.84,2.01
2023-09-08T06:48:00.000Z,1.67,1.59,1.74
2023-09-08T06:53:00.000Z,1.684,1.58,1.77
2023-09-08T06:58:00.000Z,1.7,1.61,1.82
2023-09-08T07:03:00.000Z,1.643,1.54,1.71
2023-09-08T07:08:00.000Z,1.679,1.52,1.84
2023-09-08T07:13:00.000Z,1.668,1.55,1.77
2023-09-08T07:18:00.000Z,1.718,1.58,1.82
2023-09-08T07:23:00.000Z,1.665,1.55,1.81
2023-09-08T07:28:00.000Z,1.682,1.53,1.81
2023-09-08T07:33:00.000Z,1.692,1.51,1.81
2023-09-08T07:38:00.000Z,1.711,1.54,1.84
2023-09-08T07:43:00.000Z,1.676,1.53,1.85
2023-09-08T05:48:00.000Z,1.634,1.52,1.7
2023-09-08T05:53:00.000Z,1.631,1.51,1.78
2023-09-08T05:58:00.000Z,1.65,1.51,1.78
2023-09-08T06:03:00.000Z,1.652,1.52,1.76
2023-09-08T06:08:00.000Z,1.647,1.52,1.74
2023-09-08T06:13:00.000Z,1.686,1.55,1.8
2023-09-08T06:18:00.000Z,1.617,1.48,1.7
2023-09-08T06:23:00.000Z,1.694,1.51,2.2
2023-09-08T06:28:00.000Z,1.622,1.56,1.76
2023-09-08T06:33:00.000Z,1.673,1.56,1.76
2023-09-08T06:38:00.000Z,2.423,1.6,8.99
2023-09-08T06:43:00.000Z,1.7,1.61,1.78
2023-09-08T04:48:00.000Z,1.621,1.55,1.7
2023-09-08T04:53:00.000Z,1.64,1.59,1.73
2023-09-08T04:58:00.000Z,1.613,1.49,1.7
2023-09-08T05:03:00.000Z,1.613,1.53,1.68
2023-09-08T05:08:00.000Z,1.586,1.51,1.66
2023-09-08T05:13:00.000Z,1.62,1.57,1.68
2023-09-08T05:18:00.000Z,1.628,1.5,1.75
2023-09-08T05:23:00.000Z,1.622,1.49,1.72
2023-09-08T05:28:00.000Z,1.618,1.49,1.69
2023-09-08T05:33:00.000Z,1.638,1.5,1.78
2023-09-08T05:38:00.000Z,1.663,1.56,1.74
2023-09-08T05:43:00.000Z,1.668,1.53,1.75
2023-09-08T03:48:00.000Z,1.627,1.55,1.72
2023-09-08T03:53:00.000Z,1.704,1.58,1.83
2023-09-08T03:58:00.000Z,1.718,1.61,1.87
2023-09-08T04:03:00.000Z,1.655,1.54,1.75
2023-09-08T04:08:00.000Z,1.638,1.46,1.78
2023-09-08T04:13:00.000Z,1.598,1.52,1.86
2023-09-08T04:18:00.000Z,1.59,1.49,1.7
2023-09-08T04:23:00.000Z,1.629,1.55,1.71
2023-09-08T04:28:00.000Z,1.642,1.59,1.73
2023-09-08T04:33:00.000Z,1.598,1.48,1.73
2023-09-08T04:38:00.000Z,1.637,1.53,1.71
2023-09-08T04:43:00.000Z,1.622,1.53,1.69
2023-09-08T02:48:00.000Z,1.69,1.5,1.8
2023-09-08T02:53:00.000Z,1.592,1.44,1.7
2023-09-08T02:58:00.000Z,1.634,1.52,1.73
2023-09-08T03:03:00.000Z,1.605,1.5,1.71
2023-09-08T03:08:00.000Z,1.624,1.54,1.71
2023-09-08T03:13:00.000Z,1.647,1.52,1.78
2023-09-08T03:18:00.000Z,1.595,1.5,1.67
2023-09-08T03:23:00.000Z,1.628,1.5,1.75
2023-09-08T03:28:00.000Z,1.633,1.48,1.76
2023-09-08T03:33:00.000Z,1.603,1.49,1.74
2023-09-08T03:38:00.000Z,1.607,1.47,1.66
2023-09-08T03:43:00.000Z,1.613,1.5,1.72
2023-09-08T01:48:00.000Z,1.662,1.47,1.75
2023-09-08T01:53:00.000Z,1.643,1.55,1.73
2023-09-08T01:58:00.000Z,1.633,1.53,1.78
2023-09-08T02:03:00.000Z,1.837,1.52,3.88
2023-09-08T02:08:00.000Z,1.682,1.51,2.23
2023-09-08T02:13:00.000Z,1.603,1.51,1.74
2023-09-08T02:18:00.000Z,1.661,1.58,1.72
2023-09-08T02:23:00.000Z,1.566,1.48,1.64
2023-09-08T02:28:00.000Z,1.94,1.53,4.55
2023-09-08T02:33:00.000Z,1.648,1.55,1.75
2023-09-08T02:38:00.000Z,1.663,1.52,1.77
2023-09-08T02:43:00.000Z,1.663,1.53,1.78
2023-09-08T00:48:00.000Z,1.596,1.48,1.71
2023-09-08T00:53:00.000Z,1.825,1.53,3.28
2023-09-08T00:58:00.000Z,2.048,1.53,4.54
2023-09-08T01:03:00.000Z,2.01,1.45,4.36
2023-09-08T01:08:00.000Z,1.627,1.48,1.74
2023-09-08T01:13:00.000Z,1.659,1.47,1.81
2023-09-08T01:18:00.000Z,1.648,1.46,1.76
2023-09-08T01:23:00.000Z,1.714,1.49,2.32
2023-09-08T01:28:00.000Z,1.604,1.45,1.82
2023-09-08T01:33:00.000Z,1.612,1.49,1.73
2023-09-08T01:38:00.000Z,1.596,1.45,1.69
2023-09-08T01:43:00.000Z,1.62,1.49,1.81
2023-09-07T23:48:00.000Z,2.026,1.54,4.63
2023-09-07T23:53:00.000Z,1.645,1.52,1.77
2023-09-07T23:58:00.000Z,1.725,1.51,2.51
2023-09-08T00:03:00.000Z,1.626,1.46,1.74
2023-09-08T00:08:00.000Z,1.651,1.52,1.81
2023-09-08T00:13:00.000Z,1.585,1.43,1.68
2023-09-08T00:18:00.000Z,1.666,1.51,1.77
2023-09-08T00:23:00.000Z,1.642,1.49,1.79
2023-09-08T00:28:00.000Z,2.191,1.56,5.59
2023-09-08T00:33:00.000Z,1.605,1.51,1.71
2023-09-08T00:38:00.000Z,1.921,1.56,3.98
2023-09-08T00:43:00.000Z,1.772,1.51,3
2023-09-07T22:48:00.000Z,1.707,1.57,1.86
2023-09-07T22:53:00.000Z,1.666,1.54,1.77
2023-09-07T22:58:00.000Z,1.677,1.53,1.77
2023-09-07T23:03:00.000Z,1.601,1.5,1.73
2023-09-07T23:08:00.000Z,1.574,1.45,1.67
2023-09-07T23:13:00.000Z,1.674,1.47,1.86
2023-09-07T23:18:00.000Z,1.643,1.55,1.76
2023-09-07T23:23:00.000Z,1.631,1.51,1.74
2023-09-07T23:28:00.000Z,3.528,1.5,20.76
2023-09-07T23:33:00.000Z,2.049,1.56,4.87
2023-09-07T23:38:00.000Z,2.801,1.49,7.48
2023-09-07T23:43:00.000Z,2.35,1.62,4.63
2023-09-07T21:48:00.000Z,1.775,1.55,1.97
2023-09-07T21:53:00.000Z,1.61,1.5,1.81
2023-09-07T21:58:00.000Z,1.765,1.5,3.17
2023-09-07T22:03:00.000Z,1.602,1.48,1.7
2023-09-07T22:08:00.000Z,1.666,1.52,1.84
2023-09-07T22:13:00.000Z,1.672,1.53,1.8
2023-09-07T22:18:00.000Z,1.686,1.59,1.75
2023-09-07T22:23:00.000Z,1.641,1.53,1.82
2023-09-07T22:28:00.000Z,1.59,1.44,1.78
2023-09-07T22:33:00.000Z,1.597,1.45,1.72
2023-09-07T22:38:00.000Z,1.602,1.43,1.71
2023-09-07T22:43:00.000Z,1.681,1.51,1.89
2023-09-07T20:48:00.000Z,1.669,1.55,1.76
2023-09-07T20:53:00.000Z,1.618,1.48,1.69
2023-09-07T20:58:00.000Z,1.651,1.49,1.79
2023-09-07T21:03:00.000Z,1.67,1.51,1.8
2023-09-07T21:08:00.000Z,1.852,1.53,2.04
2023-09-07T21:13:00.000Z,1.939,1.74,2.08
2023-09-07T21:18:00.000Z,2.033,1.84,2.27
2023-09-07T21:23:00.000Z,2.036,1.85,2.18
2023-09-07T21:28:00.000Z,1.942,1.8,2.04
2023-09-07T21:33:00.000Z,1.891,1.75,2.01
2023-09-07T21:38:00.000Z,1.925,1.67,2.11
2023-09-07T21:43:00.000Z,1.884,1.73,1.99
2023-09-07T19:48:00.000Z,1.65,1.49,1.79
2023-09-07T19:53:00.000Z,1.688,1.57,1.89
2023-09-07T19:58:00.000Z,1.66,1.51,1.77
2023-09-07T20:03:00.000Z,1.711,1.48,1.93
2023-09-07T20:08:00.000Z,1.712,1.62,1.82
2023-09-07T20:13:00.000Z,1.668,1.52,1.84
2023-09-07T20:18:00.000Z,1.707,1.57,1.84
2023-09-07T20:23:00.000Z,1.632,1.52,1.76
2023-09-07T20:28:00.000Z,1.661,1.53,1.81
2023-09-07T20:33:00.000Z,1.64,1.45,1.78
2023-09-07T20:38:00.000Z,1.654,1.53,1.86
2023-09-07T20:43:00.000Z,1.651,1.57,1.75
2023-09-07T18:48:00.000Z,1.852,1.54,3.84
2023-09-07T18:53:00.000Z,1.65,1.58,1.74
2023-09-07T18:58:00.000Z,1.738,1.57,1.85
2023-09-07T19:03:00.000Z,1.673,1.54,1.83
2023-09-07T19:08:00.000Z,1.682,1.58,1.76
2023-09-07T19:13:00.000Z,1.696,1.55,1.82
2023-09-07T19:18:00.000Z,1.668,1.49,1.8
2023-09-07T19:23:00.000Z,1.654,1.56,1.79
2023-09-07T19:28:00.000Z,1.683,1.47,1.87
2023-09-07T19:33:00.000Z,1.673,1.53,1.8
2023-09-07T19:38:00.000Z,1.709,1.55,1.89
2023-09-07T19:43:00.000Z,1.651,1.5,1.81
2023-09-07T17:48:00.000Z,1.737,1.5,1.98
2023-09-07T17:53:00.000Z,1.652,1.55,1.77
2023-09-07T17:58:00.000Z,1.699,1.59,1.98
2023-09-07T18:03:00.000Z,1.623,1.51,1.71
2023-09-07T18:08:00.000Z,1.655,1.54,1.8
2023-09-07T18:13:00.000Z,1.852,1.66,2.01
2023-09-07T18:18:00.000Z,1.855,1.65,2.11
2023-09-07T18:23:00.000Z,1.616,1.45,1.76
2023-09-07T18:28:00.000Z,1.793,1.52,3.05
2023-09-07T18:33:00.000Z,1.648,1.47,1.97
2023-09-07T18:38:00.000Z,1.658,1.48,1.78
2023-09-07T18:43:00.000Z,1.665,1.57,1.73
2023-09-07T16:48:00.000Z,1.669,1.55,1.83
2023-09-07T16:53:00.000Z,1.63,1.57,1.71
2023-09-07T16:58:00.000Z,1.66,1.55,1.78
2023-09-07T17:03:00.000Z,1.652,1.49,1.84
2023-09-07T17:08:00.000Z,1.626,1.49,1.75
2023-09-07T17:13:00.000Z,1.703,1.53,1.91
2023-09-07T17:18:00.000Z,1.66,1.56,1.82
2023-09-07T17:23:00.000Z,1.623,1.46,1.74
2023-09-07T17:28:00.000Z,1.627,1.52,1.73
2023-09-07T17:33:00.000Z,1.693,1.51,1.89
2023-09-07T17:38:00.000Z,1.631,1.5,1.76
2023-09-07T17:43:00.000Z,1.741,1.56,1.92
2023-09-07T15:48:00.000Z,1.632,1.49,1.75
2023-09-07T15:53:00.000Z,1.682,1.58,1.89
2023-09-07T15:58:00.000Z,1.642,1.5,1.85
2023-09-07T16:03:00.000Z,1.626,1.56,1.72
2023-09-07T16:08:00.000Z,1.663,1.57,1.73
2023-09-07T16:13:00.000Z,1.642,1.53,1.71
2023-09-07T16:18:00.000Z,1.639,1.5,1.75
2023-09-07T16:23:00.000Z,1.623,1.54,1.76
2023-09-07T16:28:00.000Z,1.667,1.58,1.81
2023-09-07T16:33:00.000Z,1.673,1.51,1.98
2023-09-07T16:38:00.000Z,1.657,1.54,1.8
2023-09-07T16:43:00.000Z,1.685,1.58,1.82
2023-09-07T14:48:00.000Z,1.682,1.52,1.97
2023-09-07T14:53:00.000Z,1.626,1.53,1.74
2023-09-07T14:58:00.000Z,1.675,1.5,1.77
2023-09-07T15:03:00.000Z,1.673,1.55,1.8
2023-09-07T15:08:00.000Z,1.84,1.53,3.83
2023-09-07T15:13:00.000Z,1.699,1.49,1.84
2023-09-07T15:18:00.000Z,1.728,1.6,2.08
2023-09-07T15:23:00.000Z,1.651,1.53,1.76
2023-09-07T15:28:00.000Z,1.685,1.58,1.92
2023-09-07T15:33:00.000Z,1.628,1.48,1.74
2023-09-07T15:38:00.000Z,1.644,1.51,1.83
2023-09-07T15:43:00.000Z,1.657,1.56,1.72
2023-09-07T13:48:00.000Z,1.697,1.5,1.97
2023-09-07T13:53:00.000Z,1.652,1.5,1.79
2023-09-07T13:58:00.000Z,1.683,1.55,1.88
2023-09-07T14:03:00.000Z,1.707,1.59,1.84
2023-09-07T14:08:00.000Z,1.692,1.54,1.89
2023-09-07T14:13:00.000Z,1.662,1.52,1.78
2023-09-07T14:18:00.000Z,1.6,1.46,1.7
2023-09-07T14:23:00.000Z,2.073,1.61,5.1
2023-09-07T14:28:00.000Z,1.682,1.5,2
2023-09-07T14:33:00.000Z,1.657,1.55,1.79
2023-09-07T14:38:00.000Z,1.702,1.53,1.89
2023-09-07T14:43:00.000Z,1.777,1.57,1.96
2023-09-07T12:48:00.000Z,1.598,1.46,1.71
2023-09-07T12:53:00.000Z,1.659,1.45,1.84
2023-09-07T12:58:00.000Z,1.658,1.53,1.84
2023-09-07T13:03:00.000Z,1.614,1.51,1.75
2023-09-07T13:08:00.000Z,1.631,1.49,1.72
2023-09-07T13:13:00.000Z,1.652,1.54,1.81
2023-09-07T13:18:00.000Z,1.623,1.46,1.74
2023-09-07T13:23:00.000Z,1.678,1.53,1.82
2023-09-07T13:28:00.000Z,1.676,1.55,2.03
2023-09-07T13:33:00.000Z,1.63,1.48,1.71
2023-09-07T13:38:00.000Z,1.651,1.51,1.75
2023-09-07T13:43:00.000Z,1.642,1.5,1.76
2023-09-07T11:48:00.000Z,1.672,1.55,1.77
2023-09-07T11:53:00.000Z,1.636,1.55,1.77
2023-09-07T11:58:00.000Z,1.689,1.54,1.87
2023-09-07T12:03:00.000Z,1.677,1.56,1.8
2023-09-07T12:08:00.000Z,1.695,1.54,2
2023-09-07T12:13:00.000Z,1.611,1.52,1.68
2023-09-07T12:18:00.000Z,1.607,1.49,1.78
2023-09-07T12:23:00.000Z,1.658,1.44,1.88
2023-09-07T12:28:00.000Z,1.593,1.48,1.73
2023-09-07T12:33:00.000Z,1.653,1.51,1.88
2023-09-07T12:38:00.000Z,1.658,1.52,1.85
2023-09-07T12:43:00.000Z,1.672,1.53,1.84
2023-09-07T10:48:00.000Z,1.732,1.52,2.41
2023-09-07T10:53:00.000Z,1.677,1.57,1.81
2023-09-07T10:58:00.000Z,1.64,1.46,1.72
2023-09-07T11:03:00.000Z,1.679,1.55,1.91
2023-09-07T11:08:00.000Z,1.64,1.49,1.77
2023-09-07T11:13:00.000Z,1.638,1.51,1.75
2023-09-07T11:18:00.000Z,1.684,1.56,1.8
2023-09-07T11:23:00.000Z,1.594,1.47,1.71
2023-09-07T11:28:00.000Z,1.588,1.45,1.7
2023-09-07T11:33:00.000Z,1.731,1.6,1.88
2023-09-07T11:38:00.000Z,1.637,1.52,1.75
2023-09-07T11:43:00.000Z,1.634,1.51,1.76
2023-09-07T09:47:00.000Z,1.625,1.51,1.76
2023-09-07T09:52:00.000Z,1.586,1.5,1.68
2023-09-07T09:57:00.000Z,1.604,1.49,1.83
2023-09-07T10:03:00.000Z,1.619,1.53,1.7
2023-09-07T10:08:00.000Z,1.632,1.46,1.85
2023-09-07T10:13:00.000Z,1.661,1.52,1.85
2023-09-07T10:18:00.000Z,1.666,1.56,1.75
2023-09-07T10:23:00.000Z,1.712,1.6,1.78
2023-09-07T10:28:00.000Z,1.682,1.56,1.78
2023-09-07T10:33:00.000Z,1.656,1.54,1.76
2023-09-07T10:38:00.000Z,1.685,1.53,1.81
2023-09-07T10:43:00.000Z,1.607,1.5,1.72
2023-09-07T08:47:00.000Z,1.579,1.47,1.68
2023-09-07T08:52:00.000Z,1.629,1.52,1.78
2023-09-07T08:57:00.000Z,1.62,1.51,1.72
2023-09-07T09:02:00.000Z,1.6,1.47,1.71
2023-09-07T09:07:00.000Z,1.615,1.51,1.77
2023-09-07T09:12:00.000Z,1.63,1.51,1.79
2023-09-07T09:17:00.000Z,1.621,1.5,1.73
2023-09-07T09:22:00.000Z,1.663,1.59,1.75
2023-09-07T09:27:00.000Z,1.675,1.57,1.76
2023-09-07T09:32:00.000Z,1.646,1.48,1.83
2023-09-07T09:37:00.000Z,1.629,1.54,1.73
2023-09-07T09:42:00.000Z,1.601,1.54,1.71
