timestamp,average,minimum,maximum
2023-09-09T04:06:00.000Z,92.299,90.85,95.65
2023-09-09T04:11:00.000Z,92.37,91.11,93.25
2023-09-09T04:16:00.000Z,91.958,90.45,93.48
2023-09-09T04:21:00.000Z,92.198,90.54,93.65
2023-09-09T02:26:00.000Z,92.543,91.51,93.75
2023-09-09T02:31:00.000Z,92.834,90.54,96.1
2023-09-09T02:36:00.000Z,92.55,92.34,92.9
2023-09-09T02:41:00.000Z,93.105,91.82,96.35
2023-09-09T02:46:00.000Z,92.896,91.16,96.29
2023-09-09T02:51:00.000Z,92.983,91.66,96.18
2023-09-09T02:56:00.000Z,93.079,92.21,95.5
2023-09-09T03:01:00.000Z,93.273,91.88,96.57
2023-09-09T03:06:00.000Z,93.161,91.97,96.06
2023-09-09T03:11:00.000Z,92.838,91.71,95.77
2023-09-09T03:16:00.000Z,92.844,91.67,94.64
2023-09-09T03:21:00.000Z,92.433,91.8,93.28
2023-09-09T01:26:00.000Z,91.669,90.94,92.62
2023-09-09T01:31:00.000Z,91.818,90.7,95.44
2023-09-09T01:36:00.000Z,91.835,90.63,93.14
2023-09-09T01:41:00.000Z,92.172,90.71,94.18
2023-09-09T01:46:00.000Z,92.08,91.26,93.87
2023-09-09T01:51:00.000Z,92.544,90.93,95.14
2023-09-09T01:56:00.000Z,92.338,91.32,93.65
2023-09-09T02:01:00.000Z,92.412,91.02,95.21
2023-09-09T02:06:00.000Z,92.412,91.38,95.76
2023-09-09T02:11:00.000Z,92.026,90.94,95.63
2023-09-09T02:16:00.000Z,92.703,91.46,95.83
2023-09-09T02:21:00.000Z,92.998,92,95.6
2023-09-09T00:26:00.000Z,91.79,90.57,94.4
2023-09-09T00:31:00.000Z,91.472,90.24,93.24
2023-09-09T00:36:00.000Z,92.011,91.1,93.65
2023-09-09T00:41:00.000Z,91.671,90.64,94.45
2023-09-09T00:46:00.000Z,91.922,90.79,95.28
2023-09-09T00:51:00.000Z,91.914,90.54,96.09
2023-09-09T00:56:00.000Z,91.862,90.48,94.56
2023-09-09T01:01:00.000Z,92.004,91.16,93.72
2023-09-09T01:06:00.000Z,91.948,90.77,94.79
2023-09-09T01:11:00.000Z,91.754,90.54,95.57
2023-09-09T01:16:00.000Z,91.981,90.78,94.77
2023-09-09T01:21:00.000Z,91.792,90.56,95.61
2023-09-08T23:26:00.000Z,91.806,90.49,94.35
2023-09-08T23:31:00.000Z,92.227,91,93.85
2023-09-08T23:36:00.000Z,92.045,90.96,93.57
2023-09-08T23:41:00.000Z,92.083,90.96,93.13
2023-09-08T23:46:00.000Z,92.041,91.35,93.44
2023-09-08T23:51:00.000Z,91.906,90.75,95.13
2023-09-08T23:56:00.000Z,92.055,90.5,94.48
2023-09-09T00:01:00.000Z,91.942,90.41,95.09
2023-09-09T00:06:00.000Z,91.514,90.39,93.15
2023-09-09T00:11:00.000Z,91.809,90.79,93.45
2023-09-09T00:16:00.000Z,91.783,90.99,92.85
2023-09-09T00:21:00.000Z,91.675,90.84,92.8
2023-09-08T22:26:00.000Z,92.044,90.81,94.41
2023-09-08T22:31:00.000Z,91.6,90.52,95.3
2023-09-08T22:36:00.000Z,91.462,90.32,94.32
2023-09-08T22:41:00.000Z,91.713,90.32,92.93
2023-09-08T22:46:00.000Z,91.593,90.81,93.13
2023-09-08T22:51:00.000Z,91.425,90.03,92.9
2023-09-08T22:56:00.000Z,92.087,90.83,93.76
2023-09-08T23:01:00.000Z,91.718,90.56,94.75
2023-09-08T23:06:00.000Z,92.448,90.87,95.3
2023-09-08T23:11:00.000Z,91.728,90.42,94.91
2023-09-08T23:16:00.000Z,92.099,91.03,95.73
2023-09-08T23:21:00.000Z,91.78,90.69,92.96
2023-09-08T21:26:00.000Z,91.964,91.22,94.46
2023-09-08T21:31:00.000Z,91.983,90.74,94.36
2023-09-08T21:36:00.000Z,91.979,91.04,93.53
2023-09-08T21:41:00.000Z,92.177,91.07,93.67
2023-09-08T21:46:00.000Z,92.19,91.01,94.98
2023-09-08T21:51:00.000Z,92.457,91.31,95.37
2023-09-08T21:56:00.000Z,92.091,90.47,95.79
2023-09-08T22:01:00.000Z,91.936,90.34,95.64
2023-09-08T22:06:00.000Z,91.792,90.86,93.94
2023-09-08T22:11:00.000Z,91.521,90.46,93.42
2023-09-08T22:16:00.000Z,91.537,90.64,92.36
2023-09-08T22:21:00.000Z,91.25,90.49,92.91
2023-09-08T20:26:00.000Z,92.252,91.05,94.64
2023-09-08T20:31:00.000Z,91.823,89.73,94.03
2023-09-08T20:36:00.000Z,92.345,91.34,94.71
2023-09-08T20:41:00.000Z,91.816,90.78,93.25
2023-09-08T20:46:00.000Z,91.583,90.66,93.79
2023-09-08T20:51:00.000Z,91.953,90.4,94.92
2023-09-08T20:56:00.000Z,91.874,90.29,95.22
2023-09-08T21:01:00.000Z,92.166,90.72,95.32
2023-09-08T21:06:00.000Z,92.309,90.91,95.26
2023-09-08T21:11:00.000Z,92.047,91.09,95.36
2023-09-08T21:16:00.000Z,91.601,91.09,92.35
2023-09-08T21:21:00.000Z,91.803,90.77,95.04
2023-09-08T19:26:00.000Z,91.759,90.98,92.83
2023-09-08T19:31:00.000Z,91.839,90.77,95.14
2023-09-08T19:36:00.000Z,91.851,90.77,94.01
2023-09-08T19:41:00.000Z,91.916,90.66,94.86
2023-09-08T19:46:00.000Z,91.826,90.9,93.99
2023-09-08T19:51:00.000Z,92.032,90.93,93.6
2023-09-08T19:56:00.000Z,91.87,90.85,93.32
2023-09-08T20:01:00.000Z,91.98,90.85,94.16
2023-09-08T20:06:00.000Z,92.152,90.99,93.87
2023-09-08T20:11:00.000Z,91.813,89.96,94.79
2023-09-08T20:16:00.000Z,91.769,90.28,93.51
2023-09-08T20:21:00.000Z,91.924,91.18,93.02
2023-09-08T18:26:00.000Z,92.005,91.16,93.8
2023-09-08T18:31:00.000Z,91.717,90.78,92.9
2023-09-08T18:36:00.000Z,92.15,91.1,94.82
2023-09-08T18:41:00.000Z,91.944,90.97,95.04
2023-09-08T18:46:00.000Z,92.425,91.09,95.23
2023-09-08T18:51:00.000Z,92.201,91.29,95.53
2023-09-08T18:56:00.000Z,91.995,90.96,94.11
2023-09-08T19:01:00.000Z,92.4,91.15,94.3
2023-09-08T19:06:00.000Z,92.252,91.12,95.27
2023-09-08T19:11:00.000Z,92.629,91.55,94.9
2023-09-08T19:16:00.000Z,92.302,91.31,95.26
2023-09-08T19:21:00.000Z,92.063,90.92,94.74
2023-09-08T17:26:00.000Z,92.004,90.86,93.73
2023-09-08T17:31:00.000Z,91.843,91.03,93.09
2023-09-08T17:36:00.000Z,92.158,90.6,94.16
2023-09-08T17:41:00.000Z,92.267,90.92,95.61
2023-09-08T17:46:00.000Z,92.337,91.03,94.27
2023-09-08T17:51:00.000Z,91.818,90.87,93.42
2023-09-08T17:56:00.000Z,92.27,91.25,94.08
2023-09-08T18:01:00.000Z,92.262,91.18,93.58
2023-09-08T18:06:00.000Z,91.625,90.75,93.5
2023-09-08T18:11:00.000Z,92.1,90.63,94.24
2023-09-08T18:16:00.000Z,91.79,90.38,94.99
2023-09-08T18:21:00.000Z,91.826,90.47,93.87
2023-09-08T16:26:00.000Z,91.705,90.82,92.36
2023-09-08T16:31:00.000Z,91.921,90.43,94.89
2023-09-08T16:36:00.000Z,92.26,91.22,95.28
2023-09-08T16:41:00.000Z,92.037,91.04,94.31
2023-09-08T16:46:00.000Z,92.245,91.04,95.34
2023-09-08T16:51:00.000Z,91.508,90.56,94.32
2023-09-08T16:56:00.000Z,91.809,90.51,93.5
2023-09-08T17:01:00.000Z,91.987,91.09,94.31
2023-09-08T17:06:00.000Z,91.899,90.64,95.38
2023-09-08T17:11:00.000Z,92.135,91.26,94
2023-09-08T17:16:00.000Z,92.176,91.15,94.05
2023-09-08T17:21:00.000Z,92.291,91.4,93.73
2023-09-08T15:26:00.000Z,91.766,90.95,92.31
2023-09-08T15:31:00.000Z,92.249,91.28,95.29
2023-09-08T15:36:00.000Z,92.019,90.49,94.62
2023-09-08T15:41:00.000Z,91.441,90.35,92.86
2023-09-08T15:46:00.000Z,91.908,90.63,93.5
2023-09-08T15:51:00.000Z,91.629,90.88,93.75
2023-09-08T15:56:00.000Z,92.037,90.84,93.67
2023-09-08T16:01:00.000Z,91.975,90.99,95.21
2023-09-08T16:06:00.000Z,91.823,90.17,95.2
2023-09-08T16:11:00.000Z,92.144,90.88,94.73
2023-09-08T16:16:00.000Z,92.086,90.89,94.98
2023-09-08T16:21:00.000Z,92.187,91.25,94.14
2023-09-08T14:26:00.000Z,92.13,90.54,95.63
2023-09-08T14:31:00.000Z,92.29,91.42,93.16
2023-09-08T14:36:00.000Z,92.421,91.18,95.61
2023-09-08T14:41:00.000Z,92.243,91.18,94.41
2023-09-08T14:46:00.000Z,92.358,91.01,95.37
2023-09-08T14:51:00.000Z,92.4,91.11,94.56
2023-09-08T14:56:00.000Z,92.396,91.2,95.76
2023-09-08T15:01:00.000Z,92.26,91.02,94.87
2023-09-08T15:06:00.000Z,92.124,91.23,94.52
2023-09-08T15:11:00.000Z,92.181,90.94,93.61
2023-09-08T15:16:00.000Z,92.559,90.94,96.93
2023-09-08T15:21:00.000Z,91.901,90.7,94.82
2023-09-08T13:26:00.000Z,92.126,91.26,94.19
2023-09-08T13:31:00.000Z,91.918,90.94,92.89
2023-09-08T13:36:00.000Z,92.026,90.63,95.5
2023-09-08T13:41:00.000Z,92.15,91.18,94.81
2023-09-08T13:46:00.000Z,92.359,90.55,95.28
2023-09-08T13:51:00.000Z,92.194,91.28,94.5
2023-09-08T13:56:00.000Z,92.299,90.97,94.29
2023-09-08T14:01:00.000Z,92.446,91.17,95.12
2023-09-08T14:06:00.000Z,91.993,90.8,93.95
2023-09-08T14:11:00.000Z,92.249,91,95.27
2023-09-08T14:16:00.000Z,92.21,91.1,94.89
2023-09-08T14:21:00.000Z,92.253,91.02,95.45
2023-09-08T12:26:00.000Z,91.857,90.84,92.87
2023-09-08T12:31:00.000Z,92.522,91.72,95.11
2023-09-08T12:36:00.000Z,92.049,91.24,94.65
2023-09-08T12:41:00.000Z,91.989,90.9,93.76
2023-09-08T12:46:00.000Z,92.34,90.22,94.94
2023-09-08T12:51:00.000Z,92.152,90.69,94.27
2023-09-08T12:56:00.000Z,92.43,91.53,96.3
2023-09-08T13:01:00.000Z,92.197,90.8,95.73
2023-09-08T13:06:00.000Z,92.174,90.81,95.76
2023-09-08T13:11:00.000Z,91.904,90.81,94.91
2023-09-08T13:16:00.000Z,92.138,90.97,94.51
2023-09-08T13:21:00.000Z,91.91,90.83,93.49
2023-09-08T11:26:00.000Z,91.659,90.54,92.81
2023-09-08T11:31:00.000Z,92.208,90.33,94.85
2023-09-08T11:36:00.000Z,92.284,90.8,96.08
2023-09-08T11:41:00.000Z,92.222,91.36,94.6
2023-09-08T11:46:00.000Z,92.393,90.93,93.66
2023-09-08T11:51:00.000Z,92.407,91.27,94.5
2023-09-08T11:56:00.000Z,92.85,91.76,96.3
2023-09-08T12:01:00.000Z,92.384,90.8,95.2
2023-09-08T12:06:00.000Z,92.826,91.65,95.47
2023-09-08T12:11:00.000Z,92.482,91.32,94.72
2023-09-08T12:16:00.000Z,92.505,91.22,95.6
2023-09-08T12:21:00.000Z,92.533,91.55,94.35
2023-09-08T10:26:00.000Z,91.799,90.64,94.15
2023-09-08T10:31:00.000Z,91.739,90.64,92.67
2023-09-08T10:36:00.000Z,91.646,89.93,94.09
2023-09-08T10:41:00.000Z,92.093,90.12,94.58
2023-09-08T10:46:00.000Z,92.103,90.9,94.96
2023-09-08T10:51:00.000Z,92.254,91.05,94.7
2023-09-08T10:56:00.000Z,92.109,90.87,95.19
2023-09-08T11:01:00.000Z,92.09,90.94,94.01
2023-09-08T11:06:00.000Z,92.484,90.88,94.96
2023-09-08T11:11:00.000Z,92.327,90.98,95.85
2023-09-08T11:16:00.000Z,92.523,91.41,95.79
2023-09-08T11:21:00.000Z,92.377,90.61,94.98
2023-09-08T09:26:00.000Z,91.95,91.19,92.76
2023-09-08T09:31:00.000Z,92.255,91.06,93.61
2023-09-08T09:36:00.000Z,92.163,90.81,94.65
2023-09-08T09:41:00.000Z,91.716,89.77,95.42
2023-09-08T09:46:00.000Z,91.554,90.67,93.94
2023-09-08T09:51:00.000Z,91.694,90.78,94.42
2023-09-08T09:56:00.000Z,91.265,89.51,93.92
2023-09-08T10:01:00.000Z,91.337,90.39,93.33
2023-09-08T10:06:00.000Z,91.791,90.16,94.44
2023-09-08T10:11:00.000Z,91.802,90.55,96.08
2023-09-08T10:16:00.000Z,91.732,90.48,95.07
2023-09-08T10:21:00.000Z,92.186,91.04,94.21
2023-09-08T08:26:00.000Z,91.803,90.22,94.47
2023-09-08T08:31:00.000Z,91.96,90.36,93.49
2023-09-08T08:36:00.000Z,92.038,91.03,95.67
2023-09-08T08:41:00.000Z,91.697,90.89,94.04
2023-09-08T08:46:00.000Z,91.794,90.74,95
2023-09-08T08:51:00.000Z,92.215,90.46,94.71
2023-09-08T08:56:00.000Z,92.376,91.03,96.61
2023-09-08T09:01:00.000Z,92.255,91.2,94.45
2023-09-08T09:06:00.000Z,92.091,91.14,95.56
2023-09-08T09:11:00.000Z,92.579,91.69,95.9
2023-09-08T09:16:00.000Z,92.26,91.22,94.1
2023-09-08T09:21:00.000Z,92.458,91.51,94.96
2023-09-08T07:26:00.000Z,91.576,90.19,92.94
2023-09-08T07:31:00.000Z,92.221,90.81,94.39
2023-09-08T07:36:00.000Z,92.025,90.87,93.93
2023-09-08T07:41:00.000Z,92.029,91.05,94.44
2023-09-08T07:46:00.000Z,91.578,90.68,94.12
2023-09-08T07:51:00.000Z,91.72,90.42,93.46
2023-09-08T07:56:00.000Z,91.55,90.46,94.54
2023-09-08T08:01:00.000Z,91.597,90.32,93.99
2023-09-08T08:06:00.000Z,92.124,90.99,94.75
2023-09-08T08:11:00.000Z,92.141,91.02,94.04
2023-09-08T08:16:00.000Z,92.088,90.9,94.58
2023-09-08T08:21:00.000Z,91.893,90.78,95.71
2023-09-08T06:26:00.000Z,91.867,90.84,93.5
2023-09-08T06:31:00.000Z,92.475,91.35,94.72
2023-09-08T06:36:00.000Z,92.439,91.39,95.21
2023-09-08T06:41:00.000Z,92.74,91.53,95.7
2023-09-08T06:46:00.000Z,92.353,91.18,94.3
2023-09-08T06:51:00.000Z,92.251,90.46,93.93
2023-09-08T06:56:00.000Z,92.249,91.01,93.93
2023-09-08T07:01:00.000Z,92.161,90.82,94.19
2023-09-08T07:06:00.000Z,92.322,91.17,95.07
2023-09-08T07:11:00.000Z,92.358,90.99,95.35
2023-09-08T07:16:00.000Z,92.513,91.37,94.39
2023-09-08T07:21:00.000Z,92.103,90.88,94.35
2023-09-08T05:26:00.000Z,91.415,89.93,94.52
2023-09-08T05:31:00.000Z,91.573,89.62,93.34
2023-09-08T05:36:00.000Z,91.502,90.2,93.88
2023-09-08T05:41:00.000Z,91.558,89.86,93.61
2023-09-08T05:46:00.000Z,91.181,90.14,93.69
2023-09-08T05:51:00.000Z,91.401,90.33,94.47
2023-09-08T05:56:00.000Z,91.516,90.75,93.62
2023-09-08T06:01:00.000Z,91.155,90.01,93.71
2023-09-08T06:06:00.000Z,91.453,90.19,93.64
2023-09-08T06:11:00.000Z,91.579,90.02,93.91
2023-09-08T06:16:00.000Z,92.18,91.09,94.54
2023-09-08T06:21:00.000Z,91.924,90.66,94.72
2023-09-08T04:26:00.000Z,91.829,90.92,93.57
2023-09-08T04:31:00.000Z,92.243,91.01,95.38
2023-09-08T04:36:00.000Z,92.21,90.96,95.39
2023-09-08T04:41:00.000Z,91.97,90.76,94.23
2023-09-08T04:46:00.000Z,91.996,91,95.23
2023-09-08T04:51:00.000Z,91.832,90.56,94.63
2023-09-08T04:56:00.000Z,91.947,90.37,94.11
2023-09-08T05:01:00.000Z,91.922,90.87,94.16
2023-09-08T05:06:00.000Z,91.995,90.87,93.91
2023-09-08T05:11:00.000Z,91.564,90.61,93.82
2023-09-08T05:16:00.000Z,91.871,90.64,95.45
2023-09-08T05:21:00.000Z,91.341,90.37,93.32
2023-09-08T03:26:00.000Z,92.021,90.8,94.43
2023-09-08T03:31:00.000Z,91.787,90.74,94.34
2023-09-08T03:36:00.000Z,91.642,90.69,93.49
2023-09-08T03:41:00.000Z,91.52,90.35,93.75
2023-09-08T03:46:00.000Z,91.409,90.15,92.79
2023-09-08T03:51:00.000Z,91.54,90.39,93.12
2023-09-08T03:56:00.000Z,91.489,89.86,94.31
2023-09-08T04:01:00.000Z,91.444,89.81,93.5
2023-09-08T04:06:00.000Z,91.412,89.86,92.85
2023-09-08T04:11:00.000Z,91.416,90.38,92.86
2023-09-08T04:16:00.000Z,91.739,90.76,94.74
2023-09-08T04:21:00.000Z,91.657,89.9,93.85
2023-09-08T02:26:00.000Z,92.169,91.02,93.33
2023-09-08T02:31:00.000Z,92.599,91.32,95.75
2023-09-08T02:36:00.000Z,92.254,90.65,94.38
2023-09-08T02:41:00.000Z,92.497,91.03,95.06
2023-09-08T02:46:00.000Z,92.299,91.25,94.43
2023-09-08T02:51:00.000Z,92.54,91.34,94.42
2023-09-08T02:56:00.000Z,92.079,91.02,94.53
2023-09-08T03:01:00.000Z,92.305,91.11,95.52
2023-09-08T03:06:00.000Z,92.396,90.17,95
2023-09-08T03:11:00.000Z,92.227,90.82,95.38
2023-09-08T03:16:00.000Z,91.726,90.64,93.39
2023-09-08T03:21:00.000Z,91.57,90.68,92.55
2023-09-08T01:26:00.000Z,91.182,89.92,94.09
2023-09-08T01:31:00.000Z,91.107,89.87,92.79
2023-09-08T01:36:00.000Z,91.698,90.12,94
2023-09-08T01:41:00.000Z,91.638,90.52,94.04
2023-09-08T01:46:00.000Z,91.54,90.21,95
2023-09-08T01:51:00.000Z,92.207,91.31,95.63
2023-09-08T01:56:00.000Z,91.929,90.88,94.16
2023-09-08T02:01:00.000Z,92.4,91.06,94.98
2023-09-08T02:06:00.000Z,92.675,91.68,95.16
2023-09-08T02:11:00.000Z,92.474,91.16,94.59
2023-09-08T02:16:00.000Z,92.406,91.27,93.87
2023-09-08T02:21:00.000Z,92.204,91.03,94.11
2023-09-08T00:26:00.000Z,91.607,90.29,92.89
2023-09-08T00:31:00.000Z,91.459,90.23,94.33
2023-09-08T00:36:00.000Z,91.622,90.57,94.19
2023-09-08T00:41:00.000Z,91.526,90.54,94.02
2023-09-08T00:46:00.000Z,91.355,90.05,94.22
2023-09-08T00:51:00.000Z,91.374,90.22,95.24
2023-09-08T00:56:00.000Z,91.255,90.15,93.78
2023-09-08T01:01:00.000Z,91.323,90.4,93.05
2023-09-08T01:06:00.000Z,90.934,89.91,92.58
2023-09-08T01:11:00.000Z,91.722,90.63,95.2
2023-09-08T01:16:00.000Z,91.594,89.7,94.93
2023-09-08T01:21:00.000Z,90.928,89.71,91.7
2023-09-07T23:26:00.000Z,91.945,90.44,93.49
2023-09-07T23:31:00.000Z,92.023,89.4,94.65
2023-09-07T23:36:00.000Z,91.185,90.39,93.5
2023-09-07T23:41:00.000Z,91.301,89.72,94.24
2023-09-07T23:46:00.000Z,91.154,89.95,94.82
2023-09-07T23:51:00.000Z,91.035,89.89,92.79
2023-09-07T23:56:00.000Z,91.13,89.93,94.78
2023-09-08T00:01:00.000Z,91.61,90.2,94.46
2023-09-08T00:06:00.000Z,91.323,90.13,94.92
2023-09-08T00:11:00.000Z,91.665,90.4,94.54
2023-09-08T00:16:00.000Z,91.307,89.99,92.47
2023-09-08T00:21:00.000Z,91.076,90.03,91.75
2023-09-07T22:26:00.000Z,91.453,90.5,94.26
2023-09-07T22:31:00.000Z,91.447,89.69,93.19
2023-09-07T22:36:00.000Z,91.266,89.92,93.63
2023-09-07T22:41:00.000Z,91.444,90.24,94.52
2023-09-07T22:46:00.000Z,91.088,89.81,93.26
2023-09-07T22:51:00.000Z,91.241,89.72,93.62
2023-09-07T22:56:00.000Z,91.17,89.6,94.82
2023-09-07T23:01:00.000Z,91.18,89.95,93.32
2023-09-07T23:06:00.000Z,91.504,89.69,93.74
2023-09-07T23:11:00.000Z,91.198,89.79,93.69
2023-09-07T23:16:00.000Z,91.684,89.97,92.99
2023-09-07T23:21:00.000Z,91.701,90.41,95.05
2023-09-07T21:26:00.000Z,91.102,88.71,93
2023-09-07T21:31:00.000Z,91.121,89.84,94.38
2023-09-07T21:36:00.000Z,91.075,89.8,95
2023-09-07T21:41:00.000Z,90.895,89.36,93.79
2023-09-07T21:46:00.000Z,90.814,89.34,93.66
2023-09-07T21:51:00.000Z,91.246,90.23,93.61
2023-09-07T21:56:00.000Z,91.356,89.82,95.04
2023-09-07T22:01:00.000Z,90.922,89.45,92.39
2023-09-07T22:06:00.000Z,91.329,90.61,92.59
2023-09-07T22:11:00.000Z,91.323,90.03,93.34
2023-09-07T22:16:00.000Z,91.46,90.39,92.94
2023-09-07T22:21:00.000Z,91.637,90.35,93.34
2023-09-07T20:26:00.000Z,91.244,89.66,95.18
2023-09-07T20:31:00.000Z,91.357,89.89,94.44
2023-09-07T20:36:00.000Z,91.287,90.04,93.46
2023-09-07T20:41:00.000Z,91.1,89.9,92.71
2023-09-07T20:46:00.000Z,91.615,89.71,92.96
2023-09-07T20:51:00.000Z,91.114,90.07,94.2
2023-09-07T20:56:00.000Z,91.493,90.37,92.83
2023-09-07T21:01:00.000Z,90.79,89.96,91.58
2023-09-07T21:06:00.000Z,91.363,88.95,94.1
2023-09-07T21:11:00.000Z,91.254,89.37,94.62
2023-09-07T21:16:00.000Z,90.904,89.9,93.17
2023-09-07T21:21:00.000Z,91.047,90.11,93.59
2023-09-07T19:26:00.000Z,90.928,89.78,94.39
2023-09-07T19:31:00.000Z,91.18,89.89,94.64
2023-09-07T19:36:00.000Z,91.109,90.06,93.7
2023-09-07T19:41:00.000Z,91.221,90.12,92.65
2023-09-07T19:46:00.000Z,91.004,89.3,93.23
2023-09-07T19:51:00.000Z,91.028,90.09,94.17
2023-09-07T19:56:00.000Z,90.639,89.74,91.37
2023-09-07T20:01:00.000Z,91.088,90.02,94.91
2023-09-07T20:06:00.000Z,91.069,90.15,93.7
2023-09-07T20:11:00.000Z,91.401,90.45,93.93
2023-09-07T20:16:00.000Z,90.999,89.56,92.55
2023-09-07T20:21:00.000Z,91.332,89.72,93.26
2023-09-07T18:26:00.000Z,91.242,89.69,94.76
2023-09-07T18:31:00.000Z,91.299,89.42,93.74
2023-09-07T18:36:00.000Z,90.755,89.93,92.11
2023-09-07T18:41:00.000Z,91.607,90.7,93.21
2023-09-07T18:46:00.000Z,91.303,90.32,93.06
2023-09-07T18:51:00.000Z,91.109,89.76,93.48
2023-09-07T18:56:00.000Z,90.936,89.03,92.05
2023-09-07T19:01:00.000Z,92.148,90.31,96.61
2023-09-07T19:06:00.000Z,90.983,89.7,94.42
2023-09-07T19:11:00.000Z,91.081,89.95,94.18
2023-09-07T19:16:00.000Z,91.143,89.95,93.84
2023-09-07T19:21:00.000Z,91.025,89.8,95.43
2023-09-07T17:26:00.000Z,91.26,89.74,94.86
2023-09-07T17:31:00.000Z,90.792,89.81,93.78
2023-09-07T17:36:00.000Z,91.076,89.68,94.51
2023-09-07T17:41:00.000Z,91.228,89.95,93.13
2023-09-07T17:46:00.000Z,90.672,89.53,92.12
2023-09-07T17:51:00.000Z,90.48,89.58,91.91
2023-09-07T17:56:00.000Z,91.004,90.12,93.66
2023-09-07T18:01:00.000Z,90.67,89.1,93.02
2023-09-07T18:06:00.000Z,90.225,89.08,94.78
2023-09-07T18:11:00.000Z,90.7,88.98,93.26
2023-09-07T18:16:00.000Z,91.252,90.2,92.45
2023-09-07T18:21:00.000Z,90.763,89.25,95.56
2023-09-07T16:26:00.000Z,90.289,89.1,92.6
2023-09-07T16:31:00.000Z,90.456,89.15,91.68
2023-09-07T16:36:00.000Z,90.391,89.63,93.82
2023-09-07T16:41:00.000Z,90.232,89.53,91.4
2023-09-07T16:46:00.000Z,90.687,89.61,93.28
2023-09-07T16:51:00.000Z,90.358,88.98,91.25
2023-09-07T16:56:00.000Z,90.513,89.51,91.55
2023-09-07T17:01:00.000Z,90.507,88.87,93.71
2023-09-07T17:06:00.000Z,90.595,89.12,94.45
2023-09-07T17:11:00.000Z,90.519,89.23,93.09
2023-09-07T17:16:00.000Z,90.739,89.22,93.98
2023-09-07T17:21:00.000Z,91.275,89.48,94.75
2023-09-07T15:26:00.000Z,90.567,89.22,92.46
2023-09-07T15:31:00.000Z,90.68,89.7,91.66
2023-09-07T15:36:00.000Z,90.169,89.44,91.67
2023-09-07T15:41:00.000Z,90.409,89.36,92.03
2023-09-07T15:46:00.000Z,90.508,89.22,91.78
2023-09-07T15:51:00.000Z,90.799,89.23,92.63
2023-09-07T15:56:00.000Z,90.621,89.67,93.92
2023-09-07T16:01:00.000Z,90.76,89.61,93.86
2023-09-07T16:06:00.000Z,90.465,89.21,91.86
2023-09-07T16:11:00.000Z,90.44,89.06,93.05
2023-09-07T16:16:00.000Z,91.1,88.58,97.92
2023-09-07T16:21:00.000Z,90.855,89.53,92.41
2023-09-07T14:26:00.000Z,90.631,89.3,92.06
2023-09-07T14:31:00.000Z,90.511,89.28,92.49
2023-09-07T14:36:00.000Z,90.771,89.92,92.14
2023-09-07T14:41:00.000Z,90.638,89.16,93.2
2023-09-07T14:46:00.000Z,90.027,89.35,91.17
2023-09-07T14:51:00.000Z,90.599,89.58,93.71
2023-09-07T14:56:00.000Z,90.514,89.35,93.7
2023-09-07T15:01:00.000Z,90.475,89.11,92.9
2023-09-07T15:06:00.000Z,90.46,89.29,91.98
2023-09-07T15:11:00.000Z,90.803,89.28,92.59
2023-09-07T15:16:00.000Z,90.352,89.05,92.85
2023-09-07T15:21:00.000Z,90.113,89.41,91.1
2023-09-07T13:26:00.000Z,90.384,88.92,92.44
2023-09-07T13:31:00.000Z,90.79,89.15,94.27
2023-09-07T13:36:00.000Z,90.035,89.13,91.45
2023-09-07T13:41:00.000Z,90.823,89.29,94.18
2023-09-07T13:46:00.000Z,90.488,89.19,91.92
2023-09-07T13:51:00.000Z,90.334,88.86,93.74
2023-09-07T13:56:00.000Z,90.431,89.03,94.17
2023-09-07T14:01:00.000Z,90.821,89.69,93.97
2023-09-07T14:06:00.000Z,90.547,89.14,92.65
2023-09-07T14:11:00.000Z,90.73,89.09,94.91
2023-09-07T14:16:00.000Z,90.617,89.42,94.61
2023-09-07T14:21:00.000Z,91.008,89.98,95.17
2023-09-07T12:25:00.000Z,90.782,89.45,93.39
2023-09-07T12:30:00.000Z,90.624,89.15,94.49
2023-09-07T12:35:00.000Z,91.088,90.07,93.36
2023-09-07T12:40:00.000Z,90.876,90.07,92.9
2023-09-07T12:45:00.000Z,91.342,89.45,94.53
2023-09-07T12:50:00.000Z,91.263,90.38,94.4
2023-09-07T12:55:00.000Z,90.885,89.36,93.38
2023-09-07T13:00:00.000Z,90.904,89.98,93.77
2023-09-07T13:05:00.000Z,90.602,89.87,91.67
2023-09-07T13:10:00.000Z,90.376,89.29,91.27
2023-09-07T13:15:00.000Z,90.46,89.07,93.91
2023-09-07T13:20:00.000Z,90.228,88.77,90.92
2023-09-07T11:25:00.000Z,90.112,88.98,91.68
2023-09-07T11:30:00.000Z,90.285,89.05,93.78
2023-09-07T11:35:00.000Z,90.453,89.08,93.29
2023-09-07T11:40:00.000Z,90.36,88.95,92.81
2023-09-07T11:45:00.000Z,90.394,88.05,92.23
2023-09-07T11:50:00.000Z,89.984,88.87,92.61
2023-09-07T11:55:00.000Z,90.047,88.84,93.91
2023-09-07T12:00:00.000Z,90.182,88.98,92.85
2023-09-07T12:05:00.000Z,90.4,89.05,92.79
2023-09-07T12:10:00.000Z,90.462,89.24,92.7
2023-09-07T12:15:00.000Z,90.111,89.34,91.48
